amount,beneficiary_new,device_new,location_changed,transaction_count_last_hour,is_night_transaction,fraud
56050,0,1,1,10,0,1
22848,1,1,0,1,0,1
30355,1,1,0,7,0,1
35601,0,0,0,9,1,0
76321,0,0,1,5,0,1
38461,0,1,0,14,1,1
86680,1,0,1,15,1,1
54353,0,0,1,1,1,1
83962,0,1,0,15,0,1
66394,0,0,0,10,0,1
90289,1,1,1,9,1,1
95088,0,0,1,7,0,1
75257,0,0,0,4,0,0
6279,0,1,0,7,1,1
54616,0,0,1,1,1,1
91009,0,0,0,11,0,1
81289,1,1,0,10,0,1
13472,0,0,0,15,1,0
32838,0,1,0,5,0,1
38014,0,0,0,12,0,0
89114,1,1,1,6,0,1
90848,0,0,1,9,1,1
2527,1,1,1,0,1,1
2827,0,0,1,12,1,0
80326,1,0,1,15,1,1
92111,0,1,1,6,0,1
97234,1,1,0,8,0,1
65374,1,1,0,5,1,1
20234,0,1,0,12,1,1
11072,0,0,0,11,0,0
77763,1,0,0,10,1,1
5610,0,1,1,12,0,1
32129,1,0,1,5,1,1
5702,1,1,0,10,1,1
67519,0,1,0,6,0,1
29333,0,0,1,7,0,0
84296,0,0,0,3,0,0
48873,1,0,1,4,1,1
54777,1,1,1,0,0,1
14483,1,1,0,12,1,1
98414,0,0,0,12,0,1
65960,1,1,1,7,1,1
42998,1,1,1,12,1,1
78191,1,0,0,9,0,1
80121,0,1,0,5,0,1
24089,0,1,0,1,1,0
80281,1,0,0,9,1,1
74595,0,0,1,14,0,1
77187,1,0,0,6,0,1
2708,0,0,1,13,1,0
96765,0,0,0,0,1,0
98141,0,1,0,12,0,1
604,1,0,1,5,1,1
69497,0,0,1,5,1,1
22502,0,0,1,12,1,1
60050,1,0,0,5,0,1
79977,1,0,0,15,1,1
66377,1,0,1,5,1,1
13830,0,1,1,3,0,0
24986,0,0,0,7,0,0
88314,0,1,0,14,0,1
62604,1,0,1,15,1,1
12548,0,1,1,5,0,1
68604,0,1,0,2,0,0
79621,1,1,0,14,0,1
77880,1,0,1,11,1,1
96362,0,0,1,12,1,1
70074,1,0,1,3,0,1
58848,0,1,0,10,1,1
79050,1,1,0,14,1,1
76034,0,1,1,15,0,1
54102,1,1,0,14,1,1
2930,0,1,1,15,1,1
46229,1,1,1,2,0,1
66169,1,0,1,14,0,1
60174,1,0,1,3,1,1
76682,0,1,1,10,0,1
21945,1,0,1,5,0,1
21599,1,0,1,1,1,1
38094,0,0,0,8,1,0
68268,0,0,0,6,0,0
63337,1,0,1,8,0,1
45664,1,0,0,4,1,0
1767,0,0,0,1,1,0
99684,1,0,1,6,0,1
50877,1,0,1,6,1,1
87258,1,1,1,1,1,1
85772,0,1,0,13,0,1
14910,0,1,1,3,0,0
35670,1,1,1,4,0,1
63532,1,1,1,12,1,1
39537,0,1,0,4,0,0
45214,1,1,0,10,1,1
24248,0,0,0,10,0,0
83357,1,1,0,8,1,1
63067,1,1,1,10,1,1
29307,1,1,0,3,0,1
29620,1,0,1,2,0,1
43749,1,0,0,5,0,0
97227,0,1,0,5,0,1
94095,1,0,0,14,1,1
55884,1,0,1,10,1,1
42662,0,0,1,5,1,1
93528,1,0,1,3,1,1
48366,0,1,0,1,1,0
69449,0,1,1,2,1,1
59620,1,1,1,7,1,1
46843,0,1,1,9,0,1
15708,1,1,1,6,1,1
79140,0,0,1,7,1,1
70133,0,0,0,3,0,0
10998,0,0,0,5,1,0
67337,1,0,0,11,0,1
71312,1,0,0,9,1,1
41514,0,1,0,3,1,0
53655,1,0,1,7,1,1
6653,0,0,1,13,1,1
38443,1,1,1,2,1,1
97395,1,0,1,2,1,1
27612,1,0,1,12,1,1
44855,0,0,0,3,0,0
78163,1,1,0,0,0,1
21559,0,0,1,9,1,1
85369,1,1,1,9,1,1
48689,1,0,1,15,1,1
45782,0,0,0,5,0,0
57916,1,0,0,9,0,1
59325,0,1,0,10,1,1
43187,0,1,0,13,1,1
68660,1,0,0,5,0,1
27614,1,1,0,2,0,1
64546,0,1,1,0,0,1
86173,0,0,1,14,0,1
41469,0,1,1,6,0,1
11821,1,0,1,0,1,1
16685,1,0,0,3,0,0
10562,0,0,0,15,1,0
84814,1,1,0,7,1,1
75331,0,1,0,3,0,0
43057,0,0,1,6,1,1
52589,0,1,1,6,1,1
18431,1,0,0,11,1,1
32257,0,1,0,1,0,0
71475,1,1,0,11,1,1
87349,0,0,1,12,1,1
76748,1,0,1,11,0,1
49885,1,0,1,1,0,1
31555,1,1,0,14,0,1
71495,1,1,1,0,1,1
38764,0,0,1,8,1,1
92478,1,0,0,3,1,1
83279,0,1,1,13,1,1
49029,0,0,0,0,0,0
28148,0,1,0,15,1,1
55441,0,0,1,8,1,1
15312,0,1,0,0,1,0
5985,1,1,1,8,0,1
22867,0,1,1,8,1,1
14765,0,1,1,4,1,0
59542,1,0,0,13,0,1
99394,1,1,0,6,1,1
77517,0,1,0,15,1,1
67204,0,0,0,12,1,1
59017,0,1,0,7,0,1
1732,0,1,0,13,0,0
71527,0,1,0,11,1,1
5279,1,0,0,7,0,1
4667,1,1,1,4,0,1
99447,1,0,0,1,1,1
92394,1,0,0,5,1,1
31583,0,0,1,9,0,1
19000,1,1,0,15,0,1
33622,1,0,0,5,1,1
65112,1,0,0,9,0,1
91050,0,0,1,3,0,1
81608,0,0,0,9,1,1
56673,0,1,0,1,1,0
19670,1,1,0,1,0,0
4267,1,0,1,13,0,1
74973,1,0,1,0,0,1
61028,1,1,0,1,0,1
32002,0,1,0,0,1,0
80753,1,0,0,1,1,1
21103,0,0,0,12,0,0
62046,0,1,1,4,0,1
3370,1,1,1,13,0,1
14643,0,0,1,0,1,0
40259,0,1,0,4,0,0
38521,0,0,1,4,0,0
2118,0,1,0,6,1,0
18701,0,1,1,14,1,1
49360,0,0,0,13,1,0
12469,0,0,1,13,0,0
79094,1,0,0,8,1,1
76691,1,0,1,1,0,1
14033,0,1,0,5,1,1
53132,1,1,1,15,1,1
88503,1,0,0,14,1,1
1367,1,1,1,8,0,1
98299,0,1,0,3,0,0
38317,0,0,1,9,0,0
53009,0,1,0,6,1,1
36616,1,1,1,14,0,1
20772,0,0,1,10,1,1
24674,0,0,0,2,0,0
97549,1,0,0,11,1,1
27380,0,0,0,0,0,0
68125,1,0,1,12,1,1
77923,0,0,0,2,0,0
15712,1,0,0,2,1,0
98793,0,0,0,15,0,0
97376,1,0,1,0,1,1
71314,0,1,1,8,1,1
5425,0,0,1,7,0,0
15663,0,0,1,2,0,0
11262,1,0,1,8,1,1
18649,1,0,0,6,1,0
9067,1,0,1,7,1,1
53985,0,1,1,12,1,1
76384,1,1,1,14,0,1
12616,0,0,1,0,0,0
12106,0,0,0,14,1,0
19667,1,0,0,11,0,0
34451,1,0,1,7,1,1
54047,1,0,0,11,1,1
1203,1,0,0,3,0,0
92010,1,0,0,13,0,1
82878,1,1,0,9,1,1
4255,0,1,0,7,0,0
55998,1,0,0,2,0,1
31859,0,1,0,0,0,0
26380,0,1,0,11,0,1
3948,1,1,0,15,1,1
98591,1,0,1,9,1,1
40137,0,0,1,13,0,1
50276,0,0,0,10,0,0
48065,1,0,1,15,0,1
30885,1,1,0,15,1,1
22261,0,1,0,4,1,0
51773,1,0,1,13,1,1
91691,1,0,0,8,0,1
58024,1,1,1,9,1,1
10653,0,0,0,11,0,0
54204,0,1,1,9,0,1
30940,1,1,0,9,0,1
95265,1,1,0,3,0,1
44176,1,1,1,5,1,1
75444,0,0,1,8,1,1
16316,0,1,0,2,0,0
32747,0,1,0,9,0,1
88857,1,0,0,8,1,1
3140,1,1,1,0,1,1
13306,0,0,0,5,1,0
25799,1,0,0,7,0,0
92929,1,0,1,13,0,1
65199,0,0,1,1,0,0
21485,0,0,0,14,0,0
11826,1,0,0,6,1,1
15406,0,0,1,3,1,0
54487,0,0,1,4,1,1
98568,0,1,0,9,1,1
43177,1,0,0,2,0,0
44759,0,1,0,3,0,0
21919,1,0,1,4,1,1
99774,0,0,1,3,1,0
56035,0,0,1,4,0,0
88815,1,1,1,15,0,1
26047,1,1,0,1,1,1
73455,0,0,0,9,0,1
48116,1,1,0,0,0,1
87804,1,0,0,6,1,1
21368,0,1,0,12,1,1
46291,1,1,1,15,0,1
58097,1,0,1,3,0,1
47898,0,0,1,1,0,0
39184,0,1,0,0,1,0
28619,0,1,0,8,0,1
27871,0,0,0,9,1,1
8745,0,0,0,9,0,0
78833,0,0,1,7,0,1
13329,1,0,1,15,1,1
50973,1,1,0,7,1,1
40713,0,0,0,10,0,0
99852,1,1,1,8,0,1
66365,1,0,1,15,0,1
44266,1,0,0,2,1,0
43290,0,0,0,11,1,1
13005,1,1,1,4,1,1
88107,1,0,0,12,0,1
38849,1,1,1,8,1,1
61515,0,0,1,2,1,0
3680,1,0,0,14,0,0
50467,1,1,0,15,0,1
12906,1,1,1,7,0,1
58073,1,0,1,10,1,1
50342,0,0,0,10,1,1
89917,1,0,1,5,1,1
58911,1,1,1,4,0,1
85651,1,0,0,15,0,1
44436,0,1,1,13,0,1
79233,0,0,1,15,0,1
88157,0,1,1,7,0,1
91053,1,1,0,8,0,1
3429,0,1,0,13,0,0
78242,1,1,1,0,1,1
89466,1,1,1,1,1,1
78137,1,1,1,11,1,1
57291,0,0,0,8,0,0
62602,0,1,0,14,0,1
7916,0,0,0,15,0,0
99921,0,1,1,15,1,1
15919,1,0,1,5,0,1
20758,1,0,1,8,1,1
72642,0,0,1,5,0,1
75936,0,0,0,5,0,0
97994,1,0,0,8,0,1
35310,1,0,0,13,0,0
59158,1,0,0,2,1,1
58512,0,1,0,1,1,1
26089,0,0,1,14,0,1
36755,1,0,0,14,0,1
36621,1,1,0,0,0,1
4361,1,1,1,1,0,1
80811,1,0,0,7,0,1
91944,0,1,0,2,0,1
15549,1,0,1,1,1,1
56361,0,0,1,13,1,1
84757,1,0,1,5,1,1
27023,1,1,1,0,1,1
66378,1,1,0,13,1,1
98867,1,0,0,1,0,0
74161,0,0,0,5,0,0
39328,0,0,1,8,0,1
29613,0,0,1,6,0,1
22816,0,0,0,11,0,0
20280,1,1,1,1,0,1
95702,0,1,1,10,0,1
53160,1,0,0,7,0,1
38706,0,1,0,13,0,0
70538,0,1,0,3,0,0
98752,1,0,0,1,1,1
98581,1,1,0,1,0,1
31914,1,1,0,2,1,1
40599,1,1,0,2,0,1
23988,1,0,0,14,1,1
12917,0,0,1,14,0,0
13190,1,1,0,12,0,1
36022,1,1,0,12,1,1
13585,0,0,1,3,1,0
3566,0,0,1,10,0,0
8106,0,0,0,2,1,0
43598,1,0,1,3,1,1
94445,0,0,0,9,0,0
67919,1,1,1,4,1,1
79459,0,1,1,4,0,1
65861,0,1,1,3,0,1
39750,1,1,0,13,1,1
75411,0,0,0,5,1,1
12587,1,0,0,10,1,1
87330,1,1,1,1,1,1
47191,0,0,1,13,1,1
53122,0,0,1,12,1,1
86405,0,1,1,6,1,1
10605,1,0,0,5,0,0
1230,0,0,1,12,0,0
58718,0,1,0,8,0,1
11980,0,0,0,8,0,0
74775,0,0,0,13,1,1
91014,1,0,0,13,1,1
34477,1,0,1,13,0,1
8849,1,1,0,0,0,1
9913,0,0,0,7,1,0
70714,0,0,0,9,1,0
11482,0,1,0,1,1,0
69420,0,1,1,1,1,1
36929,1,0,1,1,1,1
17113,1,1,0,11,0,1
75131,1,0,1,5,0,1
55629,0,1,1,4,0,1
27046,0,1,0,0,1,0
93495,0,1,1,4,0,1
51098,1,1,1,3,0,1
23519,1,1,1,11,1,1
98672,0,1,0,8,1,1
81846,0,1,1,2,1,1
44688,0,1,0,2,1,1
80774,0,0,1,5,0,1
37721,0,1,1,8,1,1
65139,0,0,1,11,1,1
25838,1,1,1,0,0,1
38559,1,0,1,4,1,1
74525,0,1,1,5,0,1
56968,1,0,0,0,1,1
65748,1,1,1,8,0,1
51324,1,0,1,0,0,1
28984,1,0,1,13,0,1
64158,1,0,1,7,1,1
68591,1,1,0,14,0,1
95486,1,0,1,11,1,1
54376,1,0,1,7,1,1
8900,1,1,0,11,0,1
19649,1,1,0,3,0,1
40478,1,0,1,12,0,1
31057,1,1,1,1,1,1
29970,0,1,1,13,0,1
3645,1,1,1,6,0,1
61835,0,0,0,5,1,1
62408,1,0,0,14,1,1
28677,1,0,1,15,0,1
54456,0,1,0,15,1,1
97341,1,1,0,9,0,1
15559,1,0,1,13,0,1
52721,1,0,1,12,0,1
8120,0,1,0,0,1,0
76150,0,0,0,15,0,1
20274,1,1,0,7,1,1
60070,0,1,1,8,0,1
77080,1,0,0,6,0,1
88517,0,1,1,0,0,1
47127,1,1,0,12,0,1
80962,1,1,0,0,1,1
79694,0,1,0,8,0,1
91506,0,0,1,3,1,1
65897,0,1,1,8,0,1
45154,0,0,1,8,0,1
12309,1,0,0,14,0,0
62484,0,0,1,9,0,1
6381,0,0,0,2,1,0
52805,0,0,1,5,1,1
69119,1,0,0,14,0,1
66637,1,0,1,8,0,1
55012,0,1,0,12,0,1
61998,1,1,0,0,0,1
17594,0,0,0,14,0,0
55317,0,1,1,8,0,1
78069,1,0,1,10,1,1
10746,0,0,1,4,1,0
86296,1,0,1,0,0,1
29306,1,1,0,0,0,1
34999,1,1,0,7,1,1
200,0,1,0,12,1,1
90501,1,0,1,11,0,1
33633,0,1,1,8,0,1
52542,1,0,0,11,1,1
32706,1,1,1,13,0,1
16768,0,1,0,12,1,1
79309,1,1,0,4,1,1
40786,1,0,0,1,1,0
79376,1,0,0,13,0,1
50409,1,1,0,14,1,1
24891,1,1,0,7,0,1
98600,1,1,1,15,1,1
24648,1,1,0,9,0,1
33498,0,0,1,7,0,1
26333,0,0,0,4,1,0
3944,0,0,1,9,0,0
52384,0,0,1,7,0,1
95925,0,0,1,3,0,0
67809,1,1,0,15,0,1
77620,1,1,1,9,0,1
39008,0,1,0,1,0,0
44249,0,0,1,13,1,1
13509,1,1,0,1,1,1
70085,0,0,0,15,1,1
82406,0,1,1,13,0,1
56541,1,1,0,9,0,1
32593,1,1,1,3,0,1
29661,0,0,1,10,1,1
1768,0,1,1,15,0,1
9704,1,1,0,7,1,1
99396,0,0,0,10,0,1
26088,1,0,0,14,0,1
39194,0,1,1,8,1,1
72183,0,1,1,13,0,1
98376,1,0,0,10,0,1
90779,1,1,1,2,0,1
82658,0,1,0,15,0,1
70644,1,0,1,11,1,1
33627,0,0,1,0,1,0
71482,0,0,1,14,1,1
94250,1,1,0,3,1,1
84852,1,1,0,1,1,1
77148,0,0,1,10,1,1
70823,1,0,0,4,0,0
70830,0,0,1,12,0,1
31366,1,1,1,0,1,1
70942,0,0,1,10,0,1
91563,1,0,1,9,1,1
27185,0,0,1,13,0,1
7373,0,1,1,8,0,1
66583,0,1,1,1,1,1
78295,0,0,0,2,1,0
10436,0,0,0,12,1,0
12715,1,1,1,1,1,1
52442,0,0,0,3,1,0
38801,1,0,0,0,1,0
78824,1,0,1,15,1,1
93314,1,1,1,1,0,1
10576,1,0,1,12,0,1
75111,1,0,1,13,1,1
53600,0,1,0,7,1,1
49373,0,1,0,0,0,0
9756,1,0,0,11,1,1
58875,0,0,1,12,0,1
6893,1,0,0,12,1,1
56981,0,1,0,4,0,0
34962,0,0,0,6,0,0
15601,0,0,0,0,0,0
17828,0,1,1,5,0,1
99318,1,1,1,7,0,1
85200,0,1,0,1,1,0
17538,1,1,1,9,1,1
35929,0,0,1,9,1,1
43272,0,0,0,0,0,0
78119,1,1,1,6,1,1
99988,1,1,1,5,0,1
89992,1,0,0,15,1,1
41374,1,1,0,7,1,1
55150,0,1,1,0,1,1
38940,1,0,1,12,0,1
25887,1,0,1,11,0,1
49181,0,0,0,14,0,0
55564,1,0,1,13,0,1
69117,1,0,1,4,0,1
39712,0,0,0,10,1,0
74439,1,0,1,8,1,1
12823,1,1,0,10,1,1
75160,0,1,1,9,1,1
28255,1,1,1,3,0,1
42340,1,1,1,12,0,1
90102,1,0,0,7,1,1
95918,0,1,0,0,0,1
24428,0,0,1,13,1,1
28544,0,0,1,6,0,1
74224,1,1,1,1,0,1
17581,1,0,0,12,1,1
81012,0,1,0,14,1,1
81620,0,0,1,4,0,0
31334,0,0,0,8,0,0
55580,0,0,0,8,1,1
27942,1,1,0,4,0,1
43537,1,0,1,8,1,1
51087,0,1,1,13,0,1
72335,0,0,0,0,1,0
32324,0,0,0,13,0,0
64687,1,1,1,6,0,1
54385,0,1,1,9,1,1
58158,0,0,1,1,0,0
4628,1,1,0,9,0,1
11216,0,1,1,1,0,0
35522,0,1,1,11,0,1
59533,1,0,1,0,1,1
1907,0,0,1,6,1,1
34489,1,0,1,14,1,1
78089,1,0,0,6,1,1
71099,1,0,1,13,0,1
97105,1,1,0,9,0,1
54749,1,1,0,4,0,1
77495,1,1,0,4,0,1
94288,0,0,1,9,1,1
33061,0,0,0,5,1,0
97265,0,0,0,9,1,1
22726,0,1,1,14,1,1
67391,0,0,0,14,1,0
43331,1,0,1,1,1,1
95951,0,1,1,12,1,1
98088,1,1,0,10,1,1
81827,1,1,0,7,0,1
58397,0,0,1,3,0,1
7879,0,1,0,12,1,1
1071,0,1,1,11,1,1
89803,1,1,1,15,1,1
43062,1,1,1,3,0,1
61737,1,1,0,0,0,1
68752,1,1,1,4,1,1
46946,0,1,1,11,1,1
14060,0,0,1,9,1,0
67247,1,1,0,4,0,1
69474,1,1,0,7,1,1
5591,0,1,0,7,1,1
6074,1,1,0,6,1,1
22822,0,1,0,7,0,1
36535,0,0,1,0,1,0
79713,1,1,1,4,1,1
20135,1,0,0,11,1,1
35528,0,1,1,1,1,1
46491,1,1,1,0,1,1
84014,0,1,0,10,0,1
86327,1,0,0,8,1,1
85385,0,0,0,11,0,0
68334,1,0,1,6,1,1
5456,0,0,1,14,1,1
69907,1,1,1,11,0,1
8841,1,1,0,6,0,1
68517,0,1,1,8,0,1
55187,0,0,0,5,1,0
96677,1,1,1,5,1,1
63088,1,0,0,14,0,1
50424,1,0,0,2,1,0
69519,0,1,0,9,0,1
47523,1,1,1,0,1,1
30976,0,1,0,7,1,1
59123,0,0,0,7,1,1
7520,0,1,1,8,1,1
88062,1,1,1,10,1,1
82297,1,1,1,10,1,1
77871,0,0,1,6,1,1
8791,1,0,1,15,0,1
76256,1,1,1,5,1,1
27637,1,1,1,6,0,1
2314,1,1,0,4,0,1
52417,0,0,0,0,1,0
71820,0,0,1,3,0,0
85146,1,0,1,12,0,1
6270,1,0,0,15,0,1
72823,0,1,0,7,1,1
86968,1,1,1,1,0,1
5898,1,1,1,14,1,1
95730,0,0,1,11,1,1
63910,1,0,0,5,0,1
42423,1,1,0,10,1,1
46955,0,0,1,7,1,1
34625,0,1,1,6,0,1
40911,0,1,1,1,0,1
29829,1,0,0,12,1,1
42606,1,0,0,14,1,1
58611,0,0,0,9,1,1
55982,1,1,1,15,1,1
99882,0,1,1,9,0,1
56723,0,0,1,15,0,1
66426,0,0,1,15,1,1
92691,0,0,1,7,0,1
51677,0,0,0,2,1,0
48372,1,0,0,7,0,1
11958,1,1,0,11,1,1
32532,1,1,0,14,0,1
38325,1,1,1,12,0,1
45369,1,1,0,15,1,1
15160,1,0,1,0,1,0
21276,0,0,0,12,0,0
13060,0,1,1,15,1,1
92536,1,0,1,14,1,1
96561,0,0,1,9,0,1
3858,0,1,1,0,1,1
15379,0,1,1,14,1,1
78714,1,1,1,13,0,1
18391,1,1,0,8,0,1
17719,0,0,0,8,0,0
27462,1,1,0,13,1,1
80997,0,0,1,14,0,1
19724,1,1,1,3,1,1
3626,0,0,0,11,0,0
39951,1,1,1,9,0,1
6987,0,1,0,15,0,0
28697,0,1,1,10,1,1
99443,0,0,1,14,1,1
12247,1,0,0,6,1,0
23548,1,1,0,6,1,1
89667,1,1,1,4,0,1
70347,0,0,1,15,0,1
8764,1,1,1,12,0,1
90098,1,1,0,4,1,1
15102,1,1,1,10,0,1
17665,0,1,0,10,1,1
57878,1,1,1,3,0,1
91636,1,0,0,3,1,1
11342,1,0,0,10,0,0
32890,0,1,1,13,0,1
2037,1,0,1,3,0,1
88100,1,1,1,9,0,1
99843,1,0,1,0,0,1
75884,0,0,0,11,1,1
92732,0,0,1,1,0,0
25690,0,0,1,10,1,1
88610,1,0,0,9,0,1
38015,0,0,1,13,1,1
13613,1,0,1,10,0,1
12610,1,1,0,6,0,1
17884,0,1,0,1,1,0
77053,0,0,0,1,1,0
18428,0,0,0,2,0,0
33657,1,0,0,3,0,0
84214,0,1,0,12,0,1
20851,0,1,1,13,1,1
16646,0,1,0,12,1,1
79976,1,1,0,5,1,1
67208,1,1,0,8,0,1
95740,1,0,1,14,1,1
36371,1,0,1,7,1,1
12173,1,0,1,12,1,1
73856,0,1,1,12,0,1
32381,0,1,1,9,0,1
62061,1,0,0,12,1,1
37919,1,1,1,13,1,1
44410,0,1,0,10,0,1
38063,0,1,1,4,1,1
44501,1,0,0,14,1,1
97741,0,1,1,6,1,1
71996,1,1,0,0,1,1
51650,0,1,1,7,0,1
12706,1,0,0,3,1,0
86054,0,1,0,0,0,0
65256,0,1,0,12,0,1
90688,0,0,0,8,1,1
72699,0,0,1,8,0,1
17377,0,1,1,6,1,1
52117,0,1,1,4,0,1
92182,1,1,1,6,0,1
14371,1,0,1,0,0,0
75159,1,0,0,5,1,1
94289,1,1,0,13,1,1
54061,0,0,1,7,0,1
13846,1,0,0,11,0,0
52706,0,1,0,2,0,0
30459,1,1,0,15,1,1
86186,0,1,0,9,0,1
71599,1,0,0,2,1,1
78808,0,0,0,8,0,0
52588,0,1,0,0,0,0
86103,0,0,0,13,1,0
53079,0,0,0,7,1,1
16089,0,1,1,9,1,1
7953,0,1,0,2,1,0
91242,1,0,1,3,0,1
50190,0,0,1,15,0,1
65047,0,0,0,3,1,0
17841,1,1,0,5,0,1
12160,0,0,1,9,1,1
63614,0,0,1,15,1,1
49981,1,1,0,2,0,1
10545,0,1,1,3,1,0
75806,1,0,0,4,0,0
37319,0,0,0,2,1,0
43549,0,1,1,5,1,1
53383,1,1,1,5,1,1
99408,1,1,0,0,0,1
37192,1,0,1,8,1,1
51274,1,0,0,0,1,0
77543,1,1,1,11,1,1
48022,1,1,0,5,1,1
59827,0,1,1,4,1,1
48197,0,1,1,0,1,1
87044,0,0,1,8,0,1
767,1,1,0,8,0,1
58437,0,0,0,13,1,1
78678,0,1,0,15,0,1
18544,0,1,1,5,0,1
94486,0,0,1,5,0,1
18820,0,0,0,4,1,0
70361,1,1,1,4,0,1
79529,1,0,0,8,0,1
95296,1,1,0,7,1,1
92444,0,0,1,0,1,1
41870,1,0,0,4,0,0
38014,0,1,1,1,1,1
31591,0,0,0,2,0,0
13512,1,1,0,9,0,1
43736,0,0,1,9,1,1
53838,1,1,0,1,0,1
84190,0,0,1,7,1,1
73401,0,0,1,3,0,0
29187,1,1,0,12,0,1
43607,1,1,1,11,1,1
71499,1,0,0,13,1,1
83675,0,1,1,4,1,1
49548,0,0,1,10,1,1
31634,0,1,1,11,1,1
10978,1,1,0,14,1,1
29285,1,0,1,1,0,1
28929,0,1,0,15,1,1
80549,0,1,1,8,1,1
65491,0,1,0,9,0,1
97610,0,1,0,6,1,1
724,0,1,0,14,0,0
14597,1,1,0,12,0,1
70168,1,1,1,9,0,1
22921,1,1,0,5,1,1
48455,1,0,0,6,0,1
81441,1,1,1,5,0,1
42325,0,1,0,1,1,0
18426,1,1,0,2,1,1
13103,1,1,0,4,0,0
39688,0,1,1,5,0,1
89818,0,0,1,12,0,1
749,1,0,0,11,0,0
15974,0,0,0,9,1,0
24341,0,0,1,3,0,0
75657,0,0,0,11,0,0
79293,1,0,0,0,0,0
24191,1,1,0,12,0,1
44731,1,1,1,2,1,1
78704,1,0,1,4,0,1
37541,1,0,0,7,0,1
85413,1,1,0,9,1,1
38061,1,1,0,14,0,1
80701,1,1,0,3,0,1
65498,1,1,1,10,0,1
23272,1,1,0,4,0,1
21087,0,1,1,1,1,1
94650,0,0,0,7,0,0
51321,1,1,0,12,1,1
26903,1,0,0,4,0,0
16235,1,0,0,4,1,0
94532,1,1,1,7,1,1
10995,1,0,1,6,0,1
3890,0,1,1,7,0,1
92248,0,0,0,8,1,1
78669,1,1,0,4,1,1
93633,1,0,1,6,1,1
44991,0,1,0,4,0,0
12992,1,0,1,11,0,1
51600,1,0,1,14,0,1
8437,0,1,0,8,1,1
29015,0,1,1,12,1,1
80525,1,1,1,14,1,1
55918,0,0,1,9,1,1
2941,1,1,0,10,0,1
75937,0,1,1,12,1,1
18842,0,1,0,14,1,1
23604,0,1,0,14,0,1
89860,1,0,0,4,0,0
57389,1,0,0,4,0,0
64774,1,0,1,11,1,1
60870,0,1,0,9,0,1
3275,0,0,0,2,1,0
72910,0,0,0,14,0,0
74468,1,1,0,12,1,1
95762,1,0,1,6,1,1
88036,0,1,0,0,0,0
18229,0,0,0,9,1,0
50916,1,0,0,6,1,1
88664,1,0,0,12,1,1
91498,0,1,0,10,1,1
37591,1,0,0,11,1,1
74582,0,0,0,4,1,0
48543,0,0,1,1,0,0
14292,1,1,1,3,1,1
69646,0,0,0,1,1,0
83731,0,0,1,1,1,1
8472,1,1,1,10,0,1
43376,0,0,1,6,1,1
60141,1,1,0,6,0,1
83876,0,0,1,10,1,1
58738,0,1,1,8,0,1
79817,0,0,1,3,1,1
69190,0,1,0,13,0,1
48047,1,1,1,3,0,1
74979,1,1,1,11,0,1
21049,1,0,1,1,1,1
43725,0,1,0,8,1,1
8878,1,1,1,14,0,1
48546,0,1,0,7,0,1
20969,1,1,0,3,1,1
44028,0,0,1,8,1,1
71934,1,0,0,6,0,1
67659,1,0,0,14,0,1
98921,1,1,0,8,1,1
83720,1,0,0,10,0,1
48677,1,1,0,7,0,1
61325,0,0,1,4,0,0
29428,0,1,1,15,1,1
15942,1,0,1,4,1,1
51209,0,0,0,0,1,0
19292,0,0,0,8,0,0
38792,1,1,0,1,1,1
90767,1,1,0,13,0,1
76457,1,0,1,11,1,1
52366,1,1,1,9,0,1
79975,1,0,0,9,1,1
2389,1,0,0,9,0,0
89510,1,0,1,6,0,1
11666,0,1,0,0,1,0
47527,1,1,0,13,0,1
43953,1,0,0,10,0,0
5848,0,1,0,13,0,0
66149,0,0,1,11,0,1
61536,1,1,0,7,1,1
66632,0,1,1,2,0,1
37283,1,1,0,8,1,1
93276,1,1,1,7,0,1
27319,0,1,0,13,1,1
19269,0,1,1,10,1,1
21916,1,0,1,0,0,0
90435,0,0,1,1,0,0
87464,1,0,1,2,0,1
44391,1,0,0,15,0,1
85519,0,0,0,7,1,1
86011,0,1,0,0,0,0
7553,0,0,0,2,1,0
15036,0,1,0,5,0,0
91721,1,0,1,5,0,1
97040,0,0,1,7,1,1
55765,0,0,1,12,0,1
84339,0,0,0,4,1,0
8852,1,1,1,8,1,1
45645,0,0,0,1,1,0
27899,0,0,1,15,0,1
58802,1,0,0,3,1,1
87559,1,0,1,13,1,1
99382,0,1,1,13,1,1
66827,1,1,1,4,0,1
31057,1,1,0,2,1,1
60378,1,0,0,5,1,1
57113,1,0,0,14,1,1
51896,1,0,0,0,1,1
76224,0,1,0,4,1,1
81690,1,1,1,4,1,1
79170,1,1,1,0,0,1
48512,0,1,0,2,1,0
57878,0,1,1,15,0,1
9271,0,1,1,11,0,1
69945,1,0,0,9,1,1
7450,1,0,0,5,1,1
78004,0,1,1,11,1,1
82211,0,0,0,6,0,0
13426,0,1,0,2,1,0
64771,1,0,0,12,1,1
23844,0,0,0,13,0,0
83198,0,1,0,1,0,0
83846,0,0,0,8,0,0
85455,1,0,1,14,1,1
61647,1,0,1,15,0,1
40086,1,1,1,15,1,1
94519,1,1,0,11,1,1
48947,0,1,1,2,1,1
85993,1,1,1,6,1,1
26091,1,0,1,13,0,1
64918,0,1,1,9,1,1
20318,0,1,1,11,1,1
66670,1,0,0,13,0,1
